customer_first_name,supplier_name,quantity,product_name,customer_email,product_id,line_total,unit_price,customer_last_name,supplier_country,customer_region_head,product_category,customer_phone,order_id,customer_loyalty_tier,customer_country,payment_method,category_tax_rate,order_status,order_date,customer_region,customer_id,customer_city
Наталія,Імпорт-Star ТОВ,3,SmartOne Ноутбуки S67,client12492@example.com,2818,117056.07,39018.69,Шевчук,Південна Корея,Новак П. Я.,Ноутбуки,+380785387146,36,Platinum,Чехія,Google Pay,0.2,Відправлено,2024-08-20,Центральна Європа,12492,Прага
Наталія,Трейд-Neo ТОВ,5,ZenMark Книги Air97,client12492@example.com,3203,211326.9,42265.38,Шевчук,Туреччина,Новак П. Я.,Книги,+380785387146,36,Platinum,Чехія,Google Pay,0.07,Відправлено,2024-08-20,Центральна Європа,12492,Прага
Олександр,Меркурій-Vita ТОВ,7,AeroTrade Косметика S5,client7431@example.com,432,174308.89,24901.27,Лисенко,Туреччина,Коваленко І. О.,Косметика,+380509041180,37,Silver,Україна,Накладений платіж,0.2,Оплачено,2024-07-17,Східна Європа,7431,Львів
Оксана,Європром-Nova ТОВ,7,UltraBrands Смартфони Lite92,client9602@example.com,3973,155217.58,22173.94,Кравченко,Італія,Коваленко І. О.,Смартфони,+380754930575,38,Bronze,Україна,Готівка,0.2,Повернено,2023-08-20,Східна Європа,9602,Одеса
Оксана,Опт-Solar ТОВ,2,SolarSoft Спорттовари Air21,client9602@example.com,3291,10642.42,5321.21,Кравченко,Німеччина,Коваленко І. О.,Спорттовари,+380754930575,38,Bronze,Україна,Готівка,0.2,Повернено,2023-08-20,Східна Європа,9602,Одеса
Артем,Глобал-Neo ТОВ,8,TechWave Іграшки Max73,client5275@example.com,1792,215703.36,26962.92,Марченко,США,Новак П. Я.,Іграшки,+380569860912,39,Gold,Угорщина,Apple Pay,0.2,Створено,2024-08-01,Центральна Європа,5275,Будапешт
Артем,Опт-Vita ТОВ,2,UltraCore Спорттовари Lite87,client5275@example.com,1734,52669.5,26334.75,Марченко,Китай,Новак П. Я.,Спорттовари,+380569860912,39,Gold,Угорщина,Apple Pay,0.2,Створено,2024-08-01,Центральна Європа,5275,Будапешт
Анна,Опт-Apex ТОВ #59,6,ZenWorks Аудіотехніка Lite47,client6750@example.com,628,135734.52,22622.42,Мельник,Південна Корея,Шмідт Г. К.,Аудіотехніка,+380884356908,40,Platinum,Франція,Накладений платіж,0.2,Скасовано,2023-05-20,Західна Європа,6750,Ліон
Анна,Альфа-Prime ТОВ,8,SolarSoft Інструменти Max38,client6750@example.com,1548,306673.2,38334.15,Мельник,Туреччина,Шмідт Г. К.,Інструменти,+380884356908,40,Platinum,Франція,Накладений платіж,0.2,Скасовано,2023-05-20,Західна Європа,6750,Ліон
Анна,Холдинг-Max ТОВ,2,VoltCore Планшети Max1,client6750@example.com,3581,40426.44,20213.22,Мельник,Південна Корея,Шмідт Г. К.,Планшети,+380884356908,40,Platinum,Франція,Накладений платіж,0.2,Скасовано,2023-05-20,Західна Європа,6750,Ліон
Анна,Імпорт-Tech ТОВ,7,AeroCore Фотоапарати Pro21,client6750@example.com,1776,286887.23,40983.89,Мельник,Польща,Шмідт Г. К.,Фотоапарати,+380884356908,40,Platinum,Франція,Накладений платіж,0.2,Скасовано,2023-05-20,Західна Європа,6750,Ліон
Катерина,Опт-Solar ТОВ,5,ZenPoint Взуття Lite11,client6043@example.com,90,134658.75,26931.75,Павленко,Німеччина,Россі М. А.,Взуття,+380516615829,41,Gold,Португалія,Накладений платіж,0.2,Відправлено,2024-04-16,Південна Європа,6043,Лісабон
Катерина,Глобал-Aero ТОВ,1,NeoSoft Пральні машини Max42,client6043@example.com,599,17192.7,17192.7,Павленко,Італія,Россі М. А.,Пральні машини,+380516615829,41,Gold,Португалія,Накладений платіж,0.2,Відправлено,2024-04-16,Південна Європа,6043,Лісабон
Катерина,Альфа-Star ТОВ,3,UltraGear Косметика S85,client6043@example.com,2060,61117.26,20372.42,Павленко,Польща,Россі М. А.,Косметика,+380516615829,41,Gold,Португалія,Накладений платіж,0.2,Відправлено,2024-04-16,Південна Європа,6043,Лісабон
Катерина,Опт-Prime ТОВ #45,2,SmartBrands Смартфони Lite79,client6043@example.com,2625,47676.16,23838.08,Павленко,Південна Корея,Россі М. А.,Смартфони,+380516615829,41,Gold,Португалія,Накладений платіж,0.2,Відправлено,2024-04-16,Південна Європа,6043,Лісабон
Катерина,Імпорт-Neo ТОВ,1,ApexWorks Посуд S79,client6043@example.com,533,19545.33,19545.33,Павленко,Туреччина,Россі М. А.,Посуд,+380516615829,41,Gold,Португалія,Накладений платіж,0.2,Відправлено,2024-04-16,Південна Європа,6043,Лісабон
Тарас,Захід-Solar ТОВ,1,EcoCraft Аудіотехніка Max71,client1351@example.com,2971,20126.2,20126.2,Руденко,Південна Корея,Новак П. Я.,Аудіотехніка,+380895877764,42,Platinum,Чехія,Готівка,0.2,Скасовано,2024-08-29,Центральна Європа,1351,Прага
Тарас,Опт-Smart ТОВ,3,UltraMark Холодильники X4,client1351@example.com,1907,28064.94,9354.98,Руденко,Україна,Новак П. Я.,Холодильники,+380895877764,42,Platinum,Чехія,Готівка,0.2,Скасовано,2024-08-29,Центральна Європа,1351,Прага
Сергій,Глобал-Prime ТОВ,2,UltraMark Взуття X46,client14720@example.com,3554,32001.9,16000.95,Мороз,Німеччина,Ліндберг Е. С.,Взуття,+380689582142,43,Platinum,Швеція,Google Pay,0.2,Доставлено,2024-03-06,Північна Європа,14720,Гетеборг
Юлія,Трейд-Neo ТОВ #67,2,GrandCore Смартфони Lite99,client5985@example.com,650,34373.16,17186.58,Коваленко,Китай,Россі М. А.,Смартфони,+380657807448,44,Gold,Іспанія,Apple Pay,0.2,Оплачено,2024-05-13,Південна Європа,5985,Мадрид
Юлія,Трейд-Ultra ТОВ,4,UltraMark Канцтовари Lite86,client5985@example.com,3871,156164.24,39041.06,Коваленко,Туреччина,Россі М. А.,Канцтовари,+380657807448,44,Gold,Іспанія,Apple Pay,0.2,Оплачено,2024-05-13,Південна Європа,5985,Мадрид
Юлія,Глобал-Prime ТОВ,7,SmartSoft Планшети Pro79,client5985@example.com,2720,191924.39,27417.77,Коваленко,Німеччина,Россі М. А.,Планшети,+380657807448,44,Gold,Іспанія,Apple Pay,0.2,Оплачено,2024-05-13,Південна Європа,5985,Мадрид
Олександр,Опт-Grand ТОВ,5,GrandSystems Холодильники Air44,client5643@example.com,856,122632.4,24526.48,Кравченко,Італія,Коваленко І. О.,Холодильники,+380728551495,45,Platinum,Україна,Готівка,0.2,Скасовано,2024-11-30,Східна Європа,5643,Львів
Олександр,Європром-Ultra ТОВ,4,ZenPoint Канцтовари Max97,client5643@example.com,2327,71224.04,17806.01,Кравченко,Німеччина,Коваленко І. О.,Канцтовари,+380728551495,45,Platinum,Україна,Готівка,0.2,Скасовано,2024-11-30,Східна Європа,5643,Львів
Олександр,Трейд-Neo ТОВ #67,6,LuxGear Планшети Lite96,client5643@example.com,3648,252935.94,42155.99,Кравченко,Китай,Коваленко І. О.,Планшети,+380728551495,45,Platinum,Україна,Готівка,0.2,Скасовано,2024-11-30,Східна Європа,5643,Львів
Олена,Трейд-Zen ТОВ,7,StarMark Спорттовари Pro14,client7006@example.com,158,182192.08,26027.44,Павленко,Китай,Коваленко І. О.,Спорттовари,+380822196185,46,Silver,Україна,Накладений платіж,0.2,Повернено,2024-10-22,Східна Європа,7006,Львів
Тетяна,Трейд-Neo ТОВ #67,5,VitaSystems Взуття Lite20,client12527@example.com,314,67649.95,13529.99,Бондаренко,Китай,Шмідт Г. К.,Взуття,+380931861155,47,Bronze,Німеччина,Google Pay,0.2,Відправлено,2024-12-23,Західна Європа,12527,Берлін
Тетяна,Захід-Solar ТОВ,4,ZenWave Смартфони Air56,client12527@example.com,1379,174556.92,43639.23,Бондаренко,Південна Корея,Шмідт Г. К.,Смартфони,+380931861155,47,Bronze,Німеччина,Google Pay,0.2,Відправлено,2024-12-23,Західна Європа,12527,Берлін
Тетяна,Захід-Tech ТОВ,6,TechSystems Косметика Max89,client12527@example.com,3397,8447.52,1407.92,Бондаренко,Туреччина,Шмідт Г. К.,Косметика,+380931861155,47,Bronze,Німеччина,Google Pay,0.2,Відправлено,2024-12-23,Західна Європа,12527,Берлін
Тетяна,Захід-Solar ТОВ,2,StarMark Інструменти X45,client12527@example.com,2076,61504.58,30752.29,Бондаренко,Південна Корея,Шмідт Г. К.,Інструменти,+380931861155,47,Bronze,Німеччина,Google Pay,0.2,Відправлено,2024-12-23,Західна Європа,12527,Берлін
Тетяна,Імпорт-Tech ТОВ #69,7,UltraSystems Взуття Air64,client5033@example.com,2602,226438.52,32348.36,Петренко,Італія,Коваленко І. О.,Взуття,+380813096268,48,Silver,Україна,Google Pay,0.2,Створено,2024-09-25,Східна Європа,5033,Дніпро
Тетяна,Трейд-Zen ТОВ,8,AeroGear Канцтовари Lite88,client5033@example.com,588,112830.4,14103.8,Петренко,Китай,Коваленко І. О.,Канцтовари,+380813096268,48,Silver,Україна,Google Pay,0.2,Створено,2024-09-25,Східна Європа,5033,Дніпро
Тетяна,Європром-Pro ТОВ #62,6,AeroWorks Інструменти Max84,client5033@example.com,1206,21207.96,3534.66,Петренко,США,Коваленко І. О.,Інструменти,+380813096268,48,Silver,Україна,Google Pay,0.2,Створено,2024-09-25,Східна Європа,5033,Дніпро
Тетяна,Меркурій-Ultra ТОВ #35,1,PrimeLine Фотоапарати Air72,client5033@example.com,842,23157.03,23157.03,Петренко,Польща,Коваленко І. О.,Фотоапарати,+380813096268,48,Silver,Україна,Google Pay,0.2,Створено,2024-09-25,Східна Європа,5033,Дніпро
Тетяна,Альфа-Neo ТОВ,1,SmartCore Одяг S23,client5033@example.com,3768,13538.86,13538.86,Петренко,Німеччина,Коваленко І. О.,Одяг,+380813096268,48,Silver,Україна,Google Pay,0.2,Створено,2024-09-25,Східна Європа,5033,Дніпро
Марія,Партнер-Eco ТОВ,2,SolarHub Канцтовари S42,client14090@example.com,2000,38039.68,19019.84,Мороз,Україна,Коваленко І. О.,Канцтовари,+380905268004,49,Platinum,Україна,Готівка,0.2,Доставлено,2024-02-03,Східна Європа,14090,Харків
