id,account_id,card_number,card_type,brand,expires_at,status,issued_at
336,402,4897********6495-3212,debit,Visa,2028-06,active,2025-06-10T08:31:12
337,404,4556********0720-3016,debit,Visa,2031-04,active,2026-04-25T10:04:06
338,405,5798********7762-3719,debit,Mastercard,2029-12,active,2025-12-05T11:44:38
339,406,4545********0701-5956,credit,Visa,2027-03,blocked,2023-03-24T05:08:13
340,407,4099********5010-7771,debit,Visa,2028-06,active,2024-06-18T11:57:26
341,409,4361********4521-1489,debit,Visa,2029-12,blocked,2025-12-31T07:20:55
342,410,5332********4125-6851,debit,Mastercard,2030-10,active,2025-10-08T17:49:52
343,411,5014********7493-1750,debit,Mastercard,2029-03,expired,2026-03-27T22:46:24
344,412,3791*******7552-9715,debit,Amex,2030-05,expired,2026-05-12T23:36:47
345,413,5307********2278-8934,debit,Mastercard,2025-08,expired,2022-08-21T21:40:43
346,415,5232********5751-2447,debit,Mastercard,2030-05,blocked,2026-05-09T12:11:16
347,417,4536********8127-6696,debit,Visa,2030-05,expired,2026-05-08T17:25:35
348,417,3102*******3232-3956,debit,Amex,2029-05,blocked,2026-05-09T11:56:30
349,419,4887********0554-8554,debit,Visa,2028-05,blocked,2025-05-15T19:38:02
350,420,4520********5787-8983,debit,Visa,2030-01,active,2026-01-20T08:22:53
351,421,4471********7970-7789,debit,Visa,2028-05,active,2024-05-04T01:00:06
352,422,5335********4770-1267,debit,Mastercard,2031-01,active,2026-01-30T02:13:22
353,423,4124********9277-3894,debit,Visa,2031-01,active,2026-01-23T01:10:02
354,424,6132********7810-7003,debit,Discover,2031-03,active,2026-03-13T13:52:07
355,426,4190********8938-3985,debit,Visa,2030-03,active,2026-03-09T17:24:48
356,427,5332********7529-1384,debit,Mastercard,2030-05,active,2026-05-08T08:27:04
357,428,3491*******0315-6757,credit,Amex,2031-01,blocked,2026-01-02T04:06:39
358,430,5718********4564-1678,debit,Mastercard,2030-03,blocked,2025-03-14T22:19:47
359,431,3519*******1804-6876,debit,Amex,2030-02,active,2026-02-28T20:20:20
360,438,5645********4121-4579,credit,Mastercard,2028-02,active,2023-02-24T15:28:17
361,439,5079********1098-6591,debit,Mastercard,2030-08,expired,2025-08-27T07:48:14
362,441,5362********5329-4258,debit,Mastercard,2030-10,blocked,2025-10-11T12:41:48
363,443,5570********8723-6914,debit,Mastercard,2030-02,blocked,2026-02-14T11:12:59
364,443,6827********8472-1377,debit,Discover,2027-10,expired,2023-10-20T23:38:02
365,444,5598********5483-6024,debit,Mastercard,2027-12,expired,2023-12-05T22:47:01
366,445,4416********5723-5475,debit,Visa,2029-04,blocked,2026-04-27T05:15:39
367,446,4648********3649-8249,debit,Visa,2031-04,blocked,2026-04-14T14:31:59
368,447,4872********6937-9758,debit,Visa,2030-04,blocked,2026-04-19T21:11:49
369,448,4799********4371-6608,debit,Visa,2030-05,active,2026-05-09T15:38:31
370,449,5007********8029-8699,debit,Mastercard,2029-07,blocked,2025-07-02T15:47:37
371,451,5280********5324-8542,credit,Mastercard,2031-05,active,2026-05-02T07:40:17
372,453,5619********6650-853,debit,Mastercard,2030-05,blocked,2026-05-05T20:15:17
373,454,5291********3681-2757,debit,Mastercard,2030-01,blocked,2026-01-15T03:54:26
374,457,5601********9371-6010,credit,Mastercard,2028-11,blocked,2024-11-04T20:53:39
375,458,4086********4105-7395,debit,Visa,2029-03,active,2025-03-06T18:19:00
376,458,5563********6837-6469,debit,Mastercard,2029-05,active,2025-05-17T07:05:59
377,459,5298********3072-3681,credit,Mastercard,2028-02,active,2023-02-25T07:01:29
378,463,5140********7140-7223,debit,Mastercard,2028-08,blocked,2024-08-16T21:55:22
379,463,5337********7537-4935,debit,Mastercard,2028-01,blocked,2025-01-02T13:48:28
380,464,5077********0754-5694,debit,Mastercard,2031-05,active,2026-05-15T02:36:55
381,465,5755********5042-9967,debit,Mastercard,2027-01,blocked,2024-01-05T05:49:45
382,467,4819********8459-8096,debit,Visa,2028-03,active,2023-03-15T09:21:21
383,468,5428********7492-8838,debit,Mastercard,2030-11,blocked,2025-11-24T05:43:19
384,469,5651********7371-5035,debit,Mastercard,2029-05,blocked,2026-05-08T17:05:29
385,470,5654********4414-1477,debit,Mastercard,2028-11,blocked,2025-11-24T15:56:18
386,471,5150********5322-6350,debit,Mastercard,2030-12,blocked,2025-12-21T17:29:01
387,471,4799********3996-21,debit,Visa,2029-12,blocked,2025-12-08T19:14:09
388,473,4684********4556-6427,debit,Visa,2028-06,active,2025-06-05T15:58:46
389,475,4178********4744-8073,debit,Visa,2030-09,expired,2025-09-29T01:34:34
390,476,5573********6727-3055,debit,Mastercard,2030-03,blocked,2026-03-26T12:28:08
391,476,5522********8584-2878,debit,Mastercard,2029-06,blocked,2024-06-26T23:58:42
392,478,4319********8379-2253,debit,Visa,2030-12,active,2025-12-01T11:09:03
393,479,5991********1177-158,debit,Mastercard,2031-05,active,2026-05-12T07:44:09
394,479,4944********9691-3461,debit,Visa,2031-05,blocked,2026-05-09T03:43:16
395,481,4487********7271-4322,debit,Visa,2029-03,active,2026-03-07T13:08:26
396,481,5592********3312-8379,debit,Mastercard,2031-04,blocked,2026-04-15T11:48:10
397,482,4464********0261-5496,debit,Visa,2029-03,active,2026-03-22T11:52:26
398,483,4599********5133-9578,debit,Visa,2029-10,active,2025-10-22T12:25:26
399,484,4432********6433-1333,credit,Visa,2027-01,expired,2024-01-06T06:45:23
400,485,5143********6917-669,debit,Mastercard,2029-10,expired,2025-10-13T05:09:31
401,485,4509********4826-9565,debit,Visa,2031-02,active,2026-02-15T02:30:38
402,487,4505********4562-2390,debit,Visa,2029-04,active,2026-04-10T01:28:49
403,488,4907********3847-3498,debit,Visa,2031-05,blocked,2026-05-15T19:34:12
404,490,3127*******2816-3754,debit,Amex,2029-08,expired,2025-08-04T02:07:02
405,492,4618********1546-4919,debit,Visa,2028-05,blocked,2025-05-06T19:07:59
406,494,4694********2699-3734,debit,Visa,2031-01,active,2026-01-02T06:47:24
407,497,4339********5095-8891,debit,Visa,2030-01,active,2026-01-07T01:00:43
408,500,4089********1811-6825,debit,Visa,2030-01,active,2026-01-12T21:34:52
409,501,5268********3815-282,debit,Mastercard,2028-08,active,2025-08-09T18:47:43
410,502,4651********7730-8120,debit,Visa,2029-09,active,2025-09-14T01:10:32
411,503,3471*******7190-7872,debit,Amex,2030-05,active,2026-05-16T05:38:14
412,503,5900********3687-463,debit,Mastercard,2031-04,expired,2026-04-21T17:07:16
413,504,4988********4051-8298,debit,Visa,2031-05,blocked,2026-05-06T02:19:43
414,505,5643********4480-7880,debit,Mastercard,2031-05,active,2026-05-15T13:52:02
415,506,5910********0376-1038,credit,Mastercard,2028-11,active,2025-11-23T09:54:16
416,507,5607********3865-528,debit,Mastercard,2028-07,active,2025-07-03T19:10:41
417,508,4283********4300-5187,debit,Visa,2026-01,expired,2023-01-19T03:37:58
418,510,5621********2117-7592,debit,Mastercard,2029-08,blocked,2024-08-21T21:25:15
419,511,5750********8180-8565,debit,Mastercard,2030-05,active,2026-05-05T11:30:14
420,513,5972********9388-4564,debit,Mastercard,2027-01,active,2023-01-21T11:04:22
421,514,4605********5282-936,debit,Visa,2029-11,expired,2025-11-28T03:35:33
422,515,5013********5364-2782,debit,Mastercard,2030-11,active,2025-11-17T16:29:31
423,516,5480********3260-9295,debit,Mastercard,2029-10,active,2025-10-07T02:34:24
424,517,5666********8340-1366,debit,Mastercard,2030-04,blocked,2026-04-20T15:19:15
425,521,5333********7721-2017,debit,Mastercard,2031-05,active,2026-05-09T02:19:22
426,524,4667********8069-7948,debit,Visa,2029-03,blocked,2025-03-08T14:42:31
427,524,4735********1221-2530,debit,Visa,2027-05,blocked,2024-05-05T03:18:25
428,526,5274********4676-6461,credit,Mastercard,2030-04,blocked,2026-04-07T04:31:15
429,527,4727********5083-9227,debit,Visa,2031-04,blocked,2026-04-23T18:27:43
430,527,4654********0974-2023,debit,Visa,2029-04,blocked,2026-04-05T12:36:03
431,528,4229********3125-2465,debit,Visa,2029-01,active,2026-01-28T06:49:57
432,530,5301********7329-5925,debit,Mastercard,2031-01,active,2026-01-05T14:41:01
433,530,5657********2674-4320,debit,Mastercard,2030-01,blocked,2026-01-22T02:16:19
434,533,4409********3605-1247,debit,Visa,2030-04,blocked,2025-04-23T10:17:11
435,533,4909********5888-6274,debit,Visa,2029-01,active,2026-01-03T01:22:58
436,536,4615********1101-630,debit,Visa,2027-06,active,2024-06-15T12:59:52
437,537,4158********3894-6586,debit,Visa,2029-12,active,2025-12-17T03:27:56
438,538,5078********4166-3951,debit,Mastercard,2029-04,active,2026-04-09T00:10:44
439,539,4753********5666-9663,debit,Visa,2030-09,blocked,2025-09-20T09:19:54
440,541,4957********7247-3211,debit,Visa,2029-04,active,2026-04-24T17:38:44
441,543,5200********8565-6504,debit,Mastercard,2029-07,blocked,2025-07-01T05:36:42
442,545,5352********2127-7802,debit,Mastercard,2027-09,active,2024-09-06T12:54:54
443,546,4932********7015-3904,credit,Visa,2030-05,active,2025-05-12T02:11:20
444,547,3950*******2601-7274,debit,Amex,2030-08,active,2025-08-09T08:00:09
445,548,4796********0889-2313,debit,Visa,2031-05,blocked,2026-05-13T20:52:08
446,549,4116********1762-3545,debit,Visa,2029-01,active,2026-01-08T07:27:16
447,550,5165********7457-3379,debit,Mastercard,2031-01,blocked,2026-01-24T16:35:13
448,551,5325********8553-8528,debit,Mastercard,2031-04,expired,2026-04-20T09:40:49
449,552,5387********2491-3261,debit,Mastercard,2027-09,active,2024-09-15T22:32:52
450,553,4009********4848-800,debit,Visa,2029-04,blocked,2026-04-06T11:24:05
451,554,4218********4380-3140,debit,Visa,2028-03,active,2025-03-22T09:29:45
452,554,5889********8280-8626,debit,Mastercard,2026-06,expired,2023-06-22T09:53:44
453,555,4595********7761-7723,debit,Visa,2029-09,expired,2025-09-14T09:44:17
454,556,5866********2479-710,debit,Mastercard,2028-12,active,2025-12-07T17:33:59
455,557,5499********0578-1987,debit,Mastercard,2031-05,expired,2026-05-04T13:19:07
456,558,5917********4498-9132,debit,Mastercard,2029-02,active,2026-02-24T21:08:43
457,559,4646********9418-6435,debit,Visa,2030-03,active,2026-03-11T07:39:36
458,561,5229********9523-6409,debit,Mastercard,2031-03,blocked,2026-03-08T23:06:14
459,562,4803********5047-7682,debit,Visa,2029-06,expired,2025-06-13T09:28:01
460,563,3828*******8655-6391,debit,Amex,2028-11,active,2023-11-16T09:01:01
461,564,5603********6843-8544,debit,Mastercard,2030-04,blocked,2026-04-03T17:29:23
462,566,4173********8785-3218,debit,Visa,2030-05,expired,2026-05-13T21:49:19
463,567,4632********6654-6406,debit,Visa,2027-03,expired,2024-03-26T21:10:15
464,568,4256********0807-7690,debit,Visa,2028-09,blocked,2025-09-21T18:00:04
465,569,4036********4409-4517,debit,Visa,2030-05,blocked,2026-05-13T07:50:24
466,570,5886********2487-1976,debit,Mastercard,2029-04,active,2026-04-20T23:47:02
467,571,4730********3456-370,debit,Visa,2030-05,expired,2026-05-02T05:33:37
468,572,4760********9119-513,debit,Visa,2031-04,expired,2026-04-26T07:46:41
469,573,4927********3667-7414,credit,Visa,2028-02,blocked,2024-02-27T12:52:49
470,576,4390********5430-591,debit,Visa,2028-10,expired,2025-10-13T08:02:29
471,576,4655********9661-730,debit,Visa,2029-03,active,2025-03-28T22:08:45
472,577,5292********6596-4745,debit,Mastercard,2029-02,active,2026-02-02T01:59:59
473,580,5566********3398-1258,debit,Mastercard,2029-01,active,2026-01-23T02:53:13
474,581,4684********0736-2957,debit,Visa,2031-04,expired,2026-04-04T00:21:56
475,582,4868********5407-8664,debit,Visa,2030-05,active,2026-05-11T22:39:48
476,583,5356********1110-8434,debit,Mastercard,2030-01,expired,2026-01-25T17:05:26
477,583,4960********7509-1779,debit,Visa,2029-01,expired,2026-01-18T16:55:22
478,584,3682*******5918-6000,debit,Amex,2029-05,active,2026-05-03T21:19:39
479,585,4800********8559-3158,debit,Visa,2031-05,blocked,2026-05-08T13:52:49
480,586,6582********3569-7656,debit,Discover,2029-05,active,2026-05-10T18:49:47
481,588,5584********7567-7708,credit,Mastercard,2027-10,active,2024-10-07T12:34:38
482,589,4184********5503-8782,debit,Visa,2029-11,active,2025-11-25T14:20:03
483,591,5413********7466-5530,debit,Mastercard,2029-02,active,2025-02-18T16:19:18
484,591,5525********2652-3867,debit,Mastercard,2029-04,expired,2024-04-08T11:28:11
485,594,4667********9993-7144,debit,Visa,2029-01,blocked,2026-01-20T05:47:58
486,594,5801********3679-2385,debit,Mastercard,2029-04,active,2026-04-22T04:34:05
487,596,4343********7457-3786,debit,Visa,2031-04,active,2026-04-24T05:46:05
488,597,4382********3013-271,debit,Visa,2029-10,active,2025-10-13T23:14:30
489,598,4713********4494-3684,debit,Visa,2029-05,active,2026-05-10T17:44:57
490,599,4017********4769-3543,debit,Visa,2029-04,active,2026-04-25T05:46:39
491,601,4821********7910-452,credit,Visa,2029-12,active,2025-12-22T01:38:26
492,602,4877********0201-5420,credit,Visa,2029-01,active,2024-01-15T15:03:32
493,603,4179********5666-4405,debit,Visa,2030-11,blocked,2025-11-08T20:02:41
494,604,5837********1769-2720,debit,Mastercard,2027-07,active,2023-07-03T07:27:50
495,605,4790********1675-875,debit,Visa,2028-12,expired,2024-12-11T20:41:02
496,606,4793********6267-6038,debit,Visa,2029-04,active,2024-04-13T21:24:34
497,607,5762********1284-5913,debit,Mastercard,2031-02,active,2026-02-11T23:44:00
498,608,5588********1733-1005,credit,Mastercard,2031-03,active,2026-03-19T10:12:04
499,609,5520********8884-5326,debit,Mastercard,2030-02,blocked,2026-02-23T10:35:31
500,612,5801********1825-2681,debit,Mastercard,2029-03,blocked,2026-03-15T16:55:06
501,613,4250********9947-3926,debit,Visa,2029-06,blocked,2024-06-23T13:49:09
502,614,4456********8132-6480,debit,Visa,2028-07,blocked,2025-07-24T16:30:18
503,615,4046********4054-5346,debit,Visa,2029-12,active,2025-12-29T17:05:42
504,616,4023********2617-3882,debit,Visa,2029-06,blocked,2025-06-17T10:30:20
505,617,4760********7725-781,debit,Visa,2030-03,active,2026-03-09T20:04:55
506,618,5185********4945-8017,debit,Mastercard,2031-04,active,2026-04-01T00:12:36
507,619,4968********7127-6164,credit,Visa,2031-05,active,2026-05-03T19:55:38
508,620,4896********2171-887,debit,Visa,2029-12,active,2025-12-14T15:08:10
509,621,4568********5640-5285,debit,Visa,2030-03,blocked,2025-03-16T02:31:05
510,622,4509********6135-6153,debit,Visa,2028-03,expired,2025-03-18T06:22:42
511,623,4472********9586-8459,credit,Visa,2030-04,active,2025-04-17T09:34:57
512,624,4590********0475-8220,debit,Visa,2030-02,active,2026-02-22T07:31:58
513,626,4750********3057-7964,debit,Visa,2025-11,expired,2021-11-25T09:25:44
514,628,5758********7635-5584,credit,Mastercard,2029-03,active,2026-03-25T16:34:15
515,630,5228********4262-2147,credit,Mastercard,2031-04,active,2026-04-08T13:44:42
516,631,5442********2476-2635,credit,Mastercard,2029-05,expired,2026-05-08T13:27:14
517,632,4221********5922-9719,debit,Visa,2031-04,active,2026-04-03T01:45:08
518,633,5743********1166-2257,debit,Mastercard,2031-05,blocked,2026-05-15T02:39:51
519,634,4692********6644-4821,debit,Visa,2030-05,blocked,2026-05-04T19:13:16
520,634,4857********8629-2164,debit,Visa,2030-02,blocked,2026-02-14T01:07:12
521,635,5689********1564-6675,debit,Mastercard,2030-06,blocked,2025-06-06T08:10:31
522,639,4389********3605-2768,debit,Visa,2031-04,active,2026-04-16T22:23:59
523,639,4775********7457-4600,debit,Visa,2030-05,expired,2026-05-16T18:00:49
524,640,4989********6549-3921,debit,Visa,2027-02,blocked,2024-02-07T09:28:52
525,642,4038********0723-3180,debit,Visa,2030-01,active,2026-01-16T12:32:50
526,643,4794********5834-8948,debit,Visa,2031-05,active,2026-05-16T11:49:22
527,644,4166********7650-393,debit,Visa,2029-04,active,2026-04-11T18:35:42
528,645,4189********4219-290,debit,Visa,2027-10,active,2024-10-26T17:09:00
529,646,5908********3579-2243,credit,Mastercard,2030-11,blocked,2025-11-15T21:41:12
530,647,5532********8105-9510,debit,Mastercard,2029-05,active,2026-05-13T21:01:02
531,648,4660********8280-5699,credit,Visa,2029-09,active,2024-09-29T03:19:53
532,649,3003*******2502-6117,debit,Amex,2030-03,expired,2026-03-23T18:51:59
533,649,5405********2886-7795,debit,Mastercard,2028-11,active,2025-11-18T14:16:11
534,651,4156********4865-7659,credit,Visa,2028-03,active,2025-03-25T08:37:20
535,652,4532********8331-5002,debit,Visa,2028-04,blocked,2025-04-21T17:56:01
536,652,5294********4886-8673,debit,Mastercard,2029-09,blocked,2025-09-03T19:38:47
537,654,5988********1902-3793,debit,Mastercard,2028-09,expired,2025-09-22T00:28:27
538,654,4158********2080-7784,debit,Visa,2030-12,active,2025-12-12T13:30:05
539,655,5506********8650-5342,debit,Mastercard,2028-08,expired,2025-08-23T03:03:42
540,655,4646********8323-6236,debit,Visa,2028-07,active,2025-07-18T23:10:50
541,657,4549********0604-7696,debit,Visa,2029-01,expired,2026-01-05T09:01:46
542,658,5811********4974-9939,debit,Mastercard,2031-02,expired,2026-02-03T05:49:54
543,659,4154********0752-8449,debit,Visa,2030-05,expired,2025-05-19T11:20:38
544,660,6996********9753-3126,debit,Discover,2028-09,active,2025-09-27T05:46:41
545,661,4123********1331-9311,debit,Visa,2028-09,blocked,2024-09-20T00:37:01
546,664,4934********7856-1395,debit,Visa,2030-02,active,2026-02-15T03:21:14
547,665,6772********3008-3315,debit,Discover,2031-05,active,2026-05-15T17:35:41
548,666,5662********7998-4589,debit,Mastercard,2030-01,blocked,2026-01-21T08:01:37
549,667,4844********8918-4018,debit,Visa,2027-09,active,2024-09-04T22:47:11
550,667,5935********9679-215,debit,Mastercard,2031-04,active,2026-04-29T03:32:02
551,668,5809********9928-9956,credit,Mastercard,2027-12,blocked,2024-12-11T08:47:36
552,670,4202********9051-4662,debit,Visa,2030-03,active,2026-03-12T21:47:06
553,672,4868********4273-6170,debit,Visa,2029-01,active,2026-01-11T07:46:49
554,674,4589********5945-2528,debit,Visa,2030-05,expired,2026-05-10T11:01:27
555,674,5585********0312-9115,debit,Mastercard,2028-12,active,2025-12-19T04:53:40
556,675,4994********5757-5715,debit,Visa,2030-04,active,2026-04-07T12:10:32
557,677,4488********5735-4251,debit,Visa,2030-05,active,2025-05-20T04:06:00
558,678,5019********4479-6721,debit,Mastercard,2029-10,active,2025-10-13T05:29:01
559,679,4016********3795-9602,debit,Visa,2031-05,blocked,2026-05-16T04:58:50
560,680,4108********3664-480,debit,Visa,2029-10,active,2025-10-22T06:01:43
561,681,5126********1093-4238,debit,Mastercard,2029-06,active,2025-06-02T21:56:56
562,682,5006********4122-3354,debit,Mastercard,2030-05,active,2026-05-05T10:03:24
563,682,5139********6280-2111,debit,Mastercard,2031-04,active,2026-04-29T18:57:38
564,683,4978********1788-2945,debit,Visa,2028-09,active,2023-09-06T21:55:09
565,685,5224********4820-9923,debit,Mastercard,2028-03,active,2025-03-20T04:51:39
566,688,4919********5024-7670,debit,Visa,2029-07,blocked,2025-07-23T10:05:33
567,689,5918********3559-1640,debit,Mastercard,2028-12,blocked,2024-12-02T03:31:20
568,690,5801********1404-5189,debit,Mastercard,2029-04,active,2026-04-29T08:18:08
569,690,5151********9168-6486,debit,Mastercard,2031-04,expired,2026-04-02T07:34:36
570,691,6707********4651-2443,debit,Discover,2029-05,expired,2025-05-10T23:00:23
571,692,3563*******3770-8788,credit,Amex,2029-03,blocked,2025-03-22T15:00:38
