id,customer_id,account_number,account_type,currency,balance,status,opened_at
358,185,DE4470151489814,savings,EUR,28.37,active,2026-04-17T17:25:57
359,186,IN1899536645121,credit,INR,-116007.24,closed,2025-04-10T15:27:17
360,186,IN7322434865401,checking,INR,449052.68,active,2023-01-10T14:40:24
361,186,IN9141820869188,checking,INR,463285.37,active,2024-10-19T23:41:59
362,187,ES7511659986314,savings,EUR,17177.99,closed,2023-10-06T03:37:25
363,188,US5703225181632,checking,USD,6116.11,closed,2026-04-09T06:29:31
364,188,US8289233075950,checking,USD,7968.04,active,2026-02-14T16:18:01
365,188,US4640559798609,checking,USD,2171.52,frozen,2026-02-15T14:13:48
366,189,US4799077554805,checking,USD,1021.59,frozen,2026-04-21T18:01:32
367,189,US4373768011398,checking,USD,3627.27,closed,2024-11-26T17:24:41
368,190,CH3968102553819,checking,CHF,2775.8,active,2026-05-07T14:17:58
369,190,CH7904350482786,checking,CHF,2596.83,active,2026-05-06T12:36:02
370,190,CH1649460230575,checking,CHF,4801.61,active,2026-05-14T09:02:04
371,190,CH2685584959882,savings,CHF,21828.14,closed,2026-05-09T16:43:52
372,191,ZA3158818991241,savings,ZAR,13952.92,active,2025-10-19T17:05:45
373,192,UA5465386825268,credit,UAH,-85916.57,frozen,2025-12-24T12:10:12
374,193,US3052621921060,checking,USD,7223.7,active,2024-08-03T07:49:27
375,194,US2456460085246,savings,USD,39408.87,closed,2025-08-30T15:58:43
376,194,US1652121542185,savings,USD,16134.39,active,2024-09-14T12:20:36
377,194,US2447718853728,savings,USD,25131.76,active,2026-05-11T11:56:56
378,195,US1654152881004,checking,USD,1564.32,active,2022-07-11T22:05:05
379,195,US8962423828575,credit,USD,-794.86,active,2026-02-18T02:07:27
380,195,US7920207890056,checking,USD,1993.29,closed,2022-03-25T14:45:54
381,196,BE3289493487527,checking,EUR,355.07,active,2023-04-15T03:38:42
382,197,JP3899149490952,checking,JPY,67713.82,active,2025-09-28T08:26:59
383,198,NO9270315020915,credit,NOK,-649.38,frozen,2026-05-07T20:48:31
384,198,NO4920429912219,savings,NOK,33188.89,active,2026-03-05T17:22:01
385,199,IT4733245512099,savings,EUR,39465.35,active,2026-02-11T08:09:12
386,199,IT9627569863535,checking,EUR,55.03,active,2025-02-14T12:47:50
387,200,FR5579376477677,savings,EUR,17941.49,active,2025-07-06T17:08:35
388,200,FR7667680680205,credit,EUR,-4871.55,frozen,2024-08-05T23:57:50
389,201,CA3877763389268,checking,CAD,4982.31,active,2025-08-07T20:28:07
390,201,CA7400519067295,checking,CAD,3458.42,active,2026-02-14T03:29:50
391,202,AU9723550067103,checking,AUD,7467.37,frozen,2024-06-11T02:34:41
392,203,CA4858465280405,checking,CAD,551.76,active,2022-05-21T15:38:29
393,203,CA3943415239632,savings,CAD,36712.51,active,2025-11-11T03:28:56
394,203,CA3709408821672,credit,CAD,-4955.67,frozen,2025-06-18T10:18:42
395,204,UA6793833515751,savings,UAH,316033.39,closed,2025-11-17T22:42:20
396,204,UA7391836291648,checking,UAH,138190.92,frozen,2023-10-05T17:36:32
397,204,UA6858797677536,checking,UAH,58854.43,closed,2024-02-17T14:13:33
398,205,US9495779271201,checking,USD,6906.36,active,2026-04-07T20:02:23
399,205,US3878011540639,savings,USD,12963.82,active,2026-05-04T17:45:03
400,206,CH9269769921981,savings,CHF,8369.61,active,2025-08-31T00:48:16
401,206,CH1350781059588,checking,CHF,7712.6,closed,2023-12-08T21:51:05
402,207,GB8821390065189,savings,GBP,11688.3,active,2025-01-07T11:20:18
403,207,GB4118058619839,savings,GBP,29315.44,active,2024-12-04T02:43:15
404,207,GB1998898945252,checking,GBP,5194.54,active,2026-04-17T05:11:16
405,208,IN1477684213113,checking,INR,442477.43,active,2025-01-30T13:27:13
406,208,IN6519118939901,credit,INR,-204524.48,closed,2023-03-16T23:48:40
407,208,IN1058007339917,checking,INR,558044.29,frozen,2024-05-07T00:17:43
408,209,US5093171960292,savings,USD,70.34,frozen,2025-01-19T15:42:22
409,209,US4230082190537,checking,USD,7238.54,active,2024-02-07T11:34:48
410,210,AE2735838322385,checking,AED,7457.75,active,2025-05-27T09:33:02
411,210,AE4549312299823,savings,AED,95.82,active,2026-02-14T22:04:02
412,211,IT8282003556285,checking,EUR,6989.22,active,2026-04-09T09:57:55
413,211,IT8356788555208,checking,EUR,6637.46,frozen,2022-02-01T08:40:38
414,211,IT7310240959152,savings,EUR,1432.85,active,2025-12-10T05:30:07
415,212,IN8864839268705,checking,INR,93691.79,active,2026-04-25T07:46:33
416,212,IN1944029040568,savings,INR,717160.91,active,2026-05-06T15:20:08
417,212,IN4067233228840,checking,INR,519787.56,active,2026-04-02T18:01:49
418,212,IN9678840223222,savings,INR,217720.71,active,2026-02-27T06:53:27
419,213,MX6157462957973,checking,MXN,103913.36,frozen,2024-12-04T17:57:46
420,213,MX5153550868635,checking,MXN,17071.89,active,2026-01-04T20:53:01
421,214,IE4302582076904,checking,EUR,5077.5,frozen,2023-10-04T06:33:43
422,215,ES3454214167172,checking,EUR,6276.31,active,2026-01-24T15:40:37
423,216,BR3910438078295,checking,BRL,2764.16,active,2025-07-24T19:55:04
424,216,BR4805184168961,checking,BRL,14122.72,active,2023-12-06T11:08:40
425,216,BR1826700667405,savings,BRL,10631.47,active,2022-12-18T19:45:01
426,217,JP8056883936841,checking,JPY,438663.47,active,2026-02-20T14:41:16
427,217,JP5069936434507,checking,JPY,81147.15,active,2026-03-10T06:25:45
428,217,JP8556482097360,credit,JPY,-333677.67,closed,2025-08-12T05:49:36
429,218,US5246184299509,savings,USD,29986.29,active,2023-06-10T07:08:56
430,218,US1107449284246,checking,USD,4891.63,frozen,2024-05-07T05:16:02
431,219,DE9958556873296,checking,EUR,2946.4,active,2024-11-01T11:47:46
432,220,CH4065212452373,savings,CHF,8224.99,active,2026-01-23T06:57:52
433,221,FR9582862587674,savings,EUR,40924.67,active,2024-08-02T10:12:50
434,222,IN1926109922025,savings,INR,2789176.13,active,2024-01-05T04:22:26
435,222,IN6421301837194,savings,INR,1592109.28,frozen,2024-03-28T22:50:36
436,223,JP2233787988903,savings,JPY,1160861.62,active,2025-07-15T16:26:54
437,224,SG6524961957307,savings,SGD,47.83,active,2024-09-02T10:54:11
438,225,IN3981052539341,credit,INR,-281548.41,active,2023-01-09T11:11:06
439,226,FR5200943035773,savings,EUR,16571.83,active,2025-07-25T22:37:02
440,226,FR3468612716120,savings,EUR,4938.67,frozen,2025-02-24T07:27:58
441,227,DE7880189766419,savings,EUR,30.83,active,2025-06-24T23:49:11
442,228,CN4389467364712,savings,CNY,85.64,active,2023-12-26T20:59:49
443,228,CN4466844343574,checking,CNY,3590.45,frozen,2023-05-24T04:23:38
444,228,CN8196736338311,checking,CNY,2211.27,frozen,2023-02-18T19:30:22
445,229,IN8813780564768,checking,INR,513051.49,active,2026-01-12T20:03:25
446,230,US4630912664363,checking,USD,5373.59,closed,2025-12-21T01:05:34
447,230,US1057692940366,checking,USD,3358.67,active,2026-01-28T18:12:20
448,231,US4757173722404,checking,USD,1339.21,active,2026-04-23T03:26:20
449,231,US4802722120912,checking,USD,4343.4,closed,2025-02-21T04:50:10
450,232,NL4492945086477,savings,EUR,13355.35,active,2024-03-01T12:24:42
451,233,JP2934335212817,credit,JPY,-32951.45,frozen,2026-04-26T18:36:49
452,233,JP9784109738011,savings,JPY,690110.27,active,2026-04-24T08:28:26
453,234,DK8152100267580,checking,DKK,2768.97,active,2026-02-17T13:09:42
454,234,DK1850211312020,checking,DKK,1794.46,active,2025-10-23T22:43:17
455,234,DK1459087720920,savings,DKK,35529.67,active,2025-11-15T00:22:01
456,235,JP1633178890739,savings,JPY,4070198.99,active,2022-07-05T11:00:56
457,235,JP1771310115451,credit,JPY,-27875.6,closed,2022-11-15T09:15:21
458,235,JP1819368559234,checking,JPY,246830.79,active,2023-03-22T20:34:41
459,236,US6030562034292,credit,USD,-3981.15,active,2022-11-06T02:12:00
460,236,US1366547296123,savings,USD,26911.22,active,2024-04-06T15:45:12
461,237,BR2701387788927,savings,BRL,175.64,frozen,2026-03-11T11:31:36
462,237,BR9345184588585,savings,BRL,101411.34,closed,2026-04-06T04:24:28
463,238,FR7818383723083,checking,EUR,5755.4,closed,2024-03-18T22:54:58
464,238,FR4708239876798,checking,EUR,7596.09,active,2025-07-23T00:22:05
465,238,FR9995183444307,checking,EUR,5795.57,active,2022-08-21T16:34:19
466,239,TR6900275066283,savings,TRY,1327.87,active,2024-12-07T22:38:15
467,239,TR5227135439669,checking,TRY,83907.2,frozen,2022-12-04T11:57:03
468,239,TR3742762447338,checking,TRY,107185.68,closed,2025-03-20T02:57:46
469,240,SG6321588929043,checking,SGD,65.49,active,2026-03-27T17:13:56
470,240,SG9536340448627,checking,SGD,909.53,active,2025-10-24T02:54:03
471,240,SG6482795076867,checking,SGD,1463.32,active,2025-09-26T13:33:29
472,240,SG8194539841972,savings,SGD,19221.09,active,2026-03-17T04:50:12
473,241,GB5750219574917,checking,GBP,4788.8,active,2024-12-03T09:00:19
474,241,GB4234490444898,savings,GBP,39586.33,active,2024-05-27T07:21:59
475,241,GB4347409880755,checking,GBP,2569.89,active,2024-06-27T21:12:17
476,242,US2718219289781,checking,USD,7470.37,closed,2024-01-03T02:08:40
477,242,US7742005772165,savings,USD,17113.75,active,2026-03-04T04:23:01
478,242,US9619413055459,checking,USD,3247.5,active,2024-08-24T20:41:38
479,243,US4792836819606,checking,USD,893.81,active,2026-05-05T12:12:17
480,243,US2676340225539,savings,USD,14522.68,closed,2026-02-02T01:41:47
481,243,US8339185291895,checking,USD,463.85,frozen,2026-01-22T08:01:03
482,244,CA7678600928260,checking,CAD,7780.42,active,2024-09-04T21:18:22
483,244,CA4917135292055,checking,CAD,7031.59,active,2025-07-13T22:54:05
484,244,CA9565098913901,credit,CAD,-2518.28,active,2022-04-28T20:01:48
485,245,NL1401569285523,checking,EUR,5248.83,active,2025-02-19T23:43:31
486,245,NL8015842552008,savings,EUR,12422.48,active,2025-06-02T17:30:32
487,246,US6492335642533,checking,USD,7629.17,active,2026-03-01T03:37:20
488,246,US6179398111873,checking,USD,3359.32,closed,2026-04-12T13:25:43
489,247,IN7197998720917,savings,INR,2122.53,closed,2024-01-27T13:53:34
490,247,IN6044578012646,checking,INR,280509.57,active,2024-01-04T04:17:58
491,248,US2301925326832,savings,USD,3092.79,frozen,2026-04-13T02:02:29
492,249,BR6879633570422,checking,BRL,17673.48,closed,2024-04-28T17:01:34
493,250,NL5722585074140,savings,EUR,13184.14,active,2025-11-20T22:43:34
494,250,NL9076939357148,checking,EUR,898.85,active,2025-12-05T14:12:43
495,251,DE9312067770988,savings,EUR,18774.5,active,2024-01-04T00:52:09
496,251,DE2289187385079,savings,EUR,21293.81,active,2024-06-07T11:55:16
497,252,SE7223223194108,checking,SEK,6609.78,frozen,2025-10-17T09:46:58
498,252,SE7270248532101,savings,SEK,3631.44,closed,2025-06-07T05:54:39
499,252,SE8204301661288,savings,SEK,28672.55,active,2025-08-17T05:24:14
500,253,CA2654548419960,checking,CAD,196.45,active,2025-07-17T18:44:28
501,254,US5135026370383,checking,USD,4536.11,frozen,2024-01-13T22:29:03
502,254,US8991370540036,checking,USD,2354.53,active,2024-04-04T15:28:34
503,254,US8681491270483,checking,USD,3005.59,active,2026-04-16T14:15:53
504,254,US8707810398824,checking,USD,3969.72,closed,2026-04-11T21:21:16
505,255,CN3455097228137,checking,CNY,6515.22,active,2026-05-14T05:59:59
506,255,CN4281637276185,credit,CNY,-3211.44,active,2024-09-14T05:05:32
507,255,CN2707842159632,checking,CNY,6013.42,active,2025-01-18T16:03:40
508,256,US2715558355193,checking,USD,1760.83,active,2022-09-15T06:02:15
509,257,US9513347353820,savings,USD,7241.19,active,2024-05-23T04:28:00
510,257,US8655820346873,checking,USD,883.28,frozen,2024-07-15T18:17:12
511,257,US4638246199583,checking,USD,5961.1,active,2025-10-22T21:54:59
512,258,DE6015430088967,savings,EUR,36090.27,active,2021-08-28T23:33:17
513,258,DE6931387389384,checking,EUR,2745.59,active,2022-08-28T03:33:04
514,258,DE2319094257632,checking,EUR,6441.18,active,2023-07-14T14:53:14
515,259,CA3621677467700,checking,CAD,403.64,active,2024-09-13T21:00:46
516,260,ZA5865332773018,checking,ZAR,271.57,active,2024-11-26T07:30:15
517,261,US6888073038015,checking,USD,1310.97,frozen,2025-08-05T02:29:53
518,261,US9818944447122,savings,USD,4.31,active,2025-12-31T07:05:05
519,261,US3147478744787,savings,USD,11.88,active,2025-10-20T17:32:17
520,262,IN9630584676475,savings,INR,1458163.4,active,2025-11-21T04:47:45
521,262,IN1127157319148,checking,INR,339524.51,active,2026-05-05T08:24:48
522,262,IN8285359416073,savings,INR,646344.77,active,2025-09-09T02:28:31
523,263,US1154743143184,savings,USD,20272.4,frozen,2025-06-18T08:24:46
524,263,US1889715157310,checking,USD,4520.55,closed,2024-02-16T12:25:06
525,264,US9035740182863,savings,USD,11868.17,closed,2026-01-22T11:17:56
526,264,US6063101155614,credit,USD,-2771.52,closed,2026-01-27T22:36:47
527,265,CN9641511823946,checking,CNY,303.71,closed,2025-11-13T21:53:40
528,265,CN2554162264991,checking,CNY,2883.28,active,2025-12-17T07:12:21
529,266,FI2346228630208,savings,EUR,3859.7,active,2025-01-16T20:32:04
530,266,FI6013060669592,checking,EUR,4824.02,active,2025-07-18T12:48:52
531,267,CA8409466960472,savings,CAD,23699.71,active,2025-07-23T20:24:58
532,267,CA4735615427482,savings,CAD,14985.62,active,2025-08-18T17:54:17
533,267,CA5656442130753,checking,CAD,1422.82,active,2025-02-21T02:58:07
534,268,DE1557518246565,savings,EUR,28053.37,active,2026-01-05T02:17:45
535,269,NO4565864873249,savings,NOK,2470.07,active,2024-07-07T09:36:14
536,269,NO4878767154734,savings,NOK,31593.1,active,2024-03-28T21:01:48
537,270,DE9737772349702,checking,EUR,4801.17,active,2023-11-08T06:37:20
538,270,DE4751143893014,checking,EUR,5894.63,active,2025-12-14T14:32:15
539,270,DE2861325590584,checking,EUR,5915.13,frozen,2023-08-25T00:38:21
540,271,US5868982361640,savings,USD,1401.33,active,2026-04-25T21:25:22
541,271,US1265433674879,checking,USD,4775.14,active,2026-02-10T12:57:32
542,271,US2095594460957,savings,USD,31390.48,closed,2026-03-23T03:42:22
543,272,DE1697054740292,checking,EUR,7869.38,active,2025-02-18T08:29:25
544,272,DE5894684555900,savings,EUR,17913.23,active,2026-02-15T06:41:00
545,272,DE2792545813040,checking,EUR,3000.27,active,2024-08-27T02:47:12
546,272,DE4597964454317,credit,EUR,-4734.11,active,2024-11-17T23:23:28
547,273,DE1802760372675,checking,EUR,1054.59,active,2024-04-02T09:34:22
548,274,US7036432816870,checking,USD,6576.91,closed,2026-04-17T21:39:38
549,275,NL4485335592197,checking,EUR,940.32,frozen,2025-12-16T13:26:28
550,276,SE4212182158570,checking,SEK,435.62,frozen,2026-01-12T00:43:20
551,276,SE3259864722735,checking,SEK,7852.87,active,2026-03-05T00:54:47
552,277,US8701078364291,checking,USD,5320.67,active,2023-06-15T09:03:59
553,277,US8372692495795,checking,USD,5430.82,closed,2026-03-18T23:15:59
554,277,US2847973715244,checking,USD,6814.79,active,2022-01-13T23:57:49
555,278,NL5276924761073,savings,EUR,6420.09,frozen,2025-09-13T22:05:38
556,278,NL4851945856735,checking,EUR,1229.55,active,2025-06-11T22:17:33
557,278,NL3032614744081,checking,EUR,933.38,active,2026-05-03T17:54:21
558,278,NL1785553327866,savings,EUR,10246.24,active,2025-08-31T08:44:37
559,279,IN7484957383191,checking,INR,562711.54,active,2025-08-02T06:54:30
560,280,GB2471166233516,savings,GBP,18041.87,active,2026-03-18T08:25:33
561,280,GB5334945927638,checking,GBP,1712.76,closed,2025-10-19T02:08:14
562,281,DE8199227676491,checking,EUR,6181.48,active,2025-05-09T11:27:38
563,281,DE9107153423944,checking,EUR,1760.61,frozen,2023-07-23T22:38:34
564,281,DE4212321891058,checking,EUR,3821.33,frozen,2024-05-13T18:42:28
565,282,DE7805806177979,savings,EUR,37781.69,closed,2025-03-30T13:51:48
566,283,NO4556888527746,checking,NOK,158.12,active,2026-04-10T21:13:10
567,284,FR7729574959975,checking,EUR,1635.76,frozen,2023-10-02T05:51:38
568,285,TR3622122883962,checking,TRY,25310.45,active,2025-08-02T20:53:44
569,285,TR3630708635482,checking,TRY,170369.32,active,2026-03-21T17:12:31
570,286,BR9829148398183,checking,BRL,37333.59,active,2024-11-25T01:11:49
571,286,BR8154567858704,checking,BRL,37430.3,active,2026-01-01T10:39:00
572,287,SE8806859669759,checking,SEK,6623.38,active,2025-06-27T15:19:38
573,288,MX4788461759465,credit,MXN,-36366.87,closed,2023-04-07T08:13:50
574,288,MX2249225538892,savings,MXN,684398.07,active,2025-11-23T02:23:14
575,288,MX8411002311814,savings,MXN,665933.35,active,2023-10-20T20:53:54
576,289,US3174408713663,checking,USD,482.62,active,2025-02-13T19:27:54
577,289,US6744659898045,checking,USD,1993.55,frozen,2025-06-04T01:22:26
578,289,US7144898541322,savings,USD,1433.44,active,2025-07-28T04:56:32
579,290,DK1313214783846,savings,DKK,40948.4,frozen,2026-02-05T05:57:01
580,290,DK8452180361346,checking,DKK,2961.49,frozen,2025-11-04T05:00:26
581,291,GB8204316163156,checking,GBP,2139.33,active,2026-04-01T13:08:00
582,292,NL1595332642732,checking,EUR,7018.21,active,2025-06-12T23:27:42
583,292,NL7113680721676,checking,EUR,2703.08,frozen,2025-12-12T17:16:09
584,293,SE7777412648746,checking,SEK,1602.46,active,2026-04-28T20:57:20
585,294,SE2613789359241,checking,SEK,3283.96,active,2026-04-14T02:02:54
586,294,SE7105921290432,checking,SEK,3306.5,active,2026-05-04T13:52:52
587,294,SE2070154149155,savings,SEK,7100.01,active,2026-02-11T05:20:18
588,295,CH7101033550238,credit,CHF,-173.33,frozen,2024-07-05T06:29:04
589,295,CH9078248756849,checking,CHF,5900.17,active,2025-09-18T01:12:49
590,296,GB8441999949123,savings,GBP,32636.13,active,2026-01-23T14:04:42
591,296,GB1492171765208,checking,GBP,6338.34,active,2023-06-30T00:18:50
592,297,CA6238253484470,savings,CAD,32503.54,frozen,2026-05-09T15:50:34
593,297,CA9702710984306,savings,CAD,8303.29,active,2024-12-04T15:03:26
594,297,CA9927946513105,checking,CAD,682.32,active,2025-08-16T15:17:21
595,298,NL2968582647718,savings,EUR,14156.25,frozen,2026-04-26T16:34:29
596,298,NL9305349753100,checking,EUR,3286.36,active,2026-04-22T15:47:43
597,299,ES3274321373742,checking,EUR,4988.77,active,2025-04-10T18:37:36
598,300,CA5787131698735,checking,CAD,7099.29,active,2026-01-07T05:10:28
599,300,CA7993839730982,checking,CAD,7526.05,active,2026-04-14T17:18:59
600,301,IT8641379841177,savings,EUR,38795.58,active,2025-08-03T20:43:19
601,301,IT1180617092415,credit,EUR,-1737.57,active,2025-12-15T03:20:39
602,302,BR9209339330332,credit,BRL,-2157.84,active,2023-01-14T04:34:10
603,302,BR9851455635250,checking,BRL,27590.82,closed,2024-05-18T01:22:58
604,302,BR6295970289143,checking,BRL,31468.98,active,2022-12-04T19:37:27
605,303,AT3453841270908,checking,EUR,3600.07,active,2024-11-01T14:06:58
606,303,AT5541982133498,checking,EUR,6979.88,active,2023-10-28T05:54:22
607,304,CA8802146550400,savings,CAD,1210.67,active,2026-02-05T07:37:54
608,304,CA6885717186182,credit,CAD,-1930.16,active,2024-12-31T15:59:45
609,304,CA2316253341649,checking,CAD,3369.78,frozen,2025-03-23T01:29:10
610,304,CA5474521674968,savings,CAD,3487.26,active,2026-01-13T05:31:48
611,305,GB4035278037464,savings,GBP,32959.26,frozen,2024-02-14T09:08:06
612,306,FR2343674297359,checking,EUR,5843.94,closed,2025-01-15T01:53:34
613,306,FR1532243351851,checking,EUR,2785.48,active,2024-04-09T13:46:52
614,307,TR2673032322791,savings,TRY,988296.4,closed,2022-12-15T07:49:28
615,308,GB9824441667533,checking,GBP,5857.28,frozen,2024-02-04T03:14:45
616,309,US9549311484868,checking,USD,792.78,closed,2024-07-07T21:02:31
617,309,US1995174071254,savings,USD,27991.63,active,2024-03-28T14:10:11
618,309,US8957628693000,checking,USD,6139.65,frozen,2025-11-26T11:25:52
619,310,DE8904746345185,credit,EUR,-2814.85,active,2026-02-10T10:41:46
620,310,DE8904464423500,checking,EUR,5878.69,active,2025-08-13T11:04:46
621,310,DE4441539663877,checking,EUR,3143.43,closed,2025-02-02T15:46:45
622,311,ZA7676051813539,savings,ZAR,18711.19,active,2024-05-09T05:34:17
623,312,IT3537013531775,credit,EUR,-674,frozen,2025-01-28T21:18:12
624,312,IT2404747122175,checking,EUR,6335.23,active,2025-01-25T13:57:09
625,313,US8869073592847,savings,USD,28278.17,closed,2024-06-06T07:51:43
626,314,ES6843499974703,checking,EUR,2208.89,active,2021-10-10T14:54:15
627,315,US1551067023167,savings,USD,8064.22,closed,2026-04-02T03:06:46
628,316,US2257215996318,credit,USD,-3536.84,active,2025-12-14T08:27:40
629,316,US9574011743619,savings,USD,29.91,active,2024-03-16T07:35:09
630,317,DE7889435548293,credit,EUR,-290.86,active,2025-06-04T19:30:30
631,317,DE8283684116126,credit,EUR,-1247.68,active,2026-02-26T16:54:15
